message_id,label,label_num,message
2647,ham,0,"Sorry, I'll call later"
2648,ham,0,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
2649,ham,0,"It,,s a taxt massage....tie-pos argh ok! Lool!"
2650,ham,0,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
2651,ham,0,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
2652,ham,0,Do you like shaking your booty on the dance floor?
2653,ham,0,"Text me when you get off, don't call, my phones having problems"
2654,ham,0,No need for the drug anymore.
2655,ham,0,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
2656,ham,0,Its sarcasm.. .nt scarcasim
2657,ham,0,Great! I have to run now so ttyl!
2658,ham,0,Feel like trying kadeem again? :V
2659,ham,0,Dai  &lt;#&gt;  naal eruku.
2660,ham,0,Not yet chikku..wat abt u?
2661,ham,0,Ok...
2662,ham,0,Want to finally have lunch today?
2663,ham,0,Do you know when dad will be back?
2664,spam,1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
2665,spam,1,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
2666,ham,0,He remains a bro amongst bros
2667,ham,0,R u meeting da ge at nite tmr?
2668,ham,0,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
2669,ham,0,Why de. You looking good only:-)..
2670,spam,1,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg
2671,spam,1,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
2672,ham,0,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.
2673,ham,0,"That's cool, I'll come by like  &lt;#&gt; ish"
2674,ham,0,Super msg da:)nalla timing.
2675,ham,0,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?"
2676,ham,0,I am 6 ft. We will be a good combination!
2677,ham,0,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
2678,ham,0,* Am on a train back from northampton so i'm afraid not!
2679,ham,0,Where in abj are you serving. Are you staying with dad or alone.
2680,ham,0,Was playng 9 doors game and gt racing on phone lol
2681,spam,1,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
2682,ham,0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
2683,ham,0,I'm on da bus going home...
2684,ham,0,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
2685,ham,0,I'm okay. Chasing the dream. What's good. What are you doing next.
2686,ham,0,Yupz... I've oredi booked slots 4 my weekends liao... 
2687,spam,1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
2688,ham,0,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
2689,ham,0,Okie
2690,ham,0,Yes I know the cheesy songs from frosty the snowman :)
2691,ham,0,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
2692,spam,1,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
2693,ham,0,Hey tmr meet at bugis 930 ?
2694,spam,1,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
2695,ham,0,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
2696,ham,0,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
2697,ham,0,And whenever you and i see we can still hook up too.
2698,ham,0,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
2699,ham,0,Can you use foreign stamps for whatever you send them off for? 
2700,spam,1,FROM 88066 LOST £12 HELP
2701,ham,0,Oh baby of the house. How come you dont have any new pictures on facebook
2702,ham,0,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
2703,ham,0,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
2704,ham,0,"Omw back to tampa from west palm, you hear what happened?"
2705,ham,0,Yup no more already... Thanx 4 printing n handing it up.
2706,spam,1,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
2707,ham,0,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
2708,ham,0,S now only i took tablets . Reaction morning only.
2709,spam,1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
2710,ham,0,"Nah, I'm a perpetual DD"
2711,ham,0,Sorry de i went to shop.
2712,spam,1,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
2713,ham,0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
2714,ham,0,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
2715,ham,0,Nope i'm not drivin... I neva develop da photos lei...
2716,ham,0,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
2717,ham,0,Cool. I am  &lt;#&gt;  inches long. hope you like them big!
2718,ham,0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
2719,ham,0,Okie.. Thanx..
2720,spam,1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
2721,ham,0,Go where n buy? Juz buy when we get there lar.
2722,ham,0,Ok lor...
2723,ham,0,I'm working technical support :)voice process.
2724,ham,0,It's justbeen overa week since we broke up and already our brains are going to mush!
2725,ham,0,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
2726,ham,0,Nope... C ü then...
2727,ham,0,No. But we'll do medical missions to nigeria
2728,ham,0,No i am not having not any movies in my laptop
2729,ham,0,Whatsup there. Dont u want to sleep
2730,spam,1,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
2731,spam,1,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR"
2732,ham,0,I havent lei.. Next mon can?
2733,ham,0,Mm feeling sleepy. today itself i shall get that dear
2734,ham,0,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
2735,ham,0,Do ü noe if ben is going?
2736,ham,0,Can you do a mag meeting this avo at some point?
2737,ham,0,I meant middle left or right?
2738,ham,0,Really? I crashed out cuddled on my sofa.
2739,ham,0,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
2740,ham,0,"I sent you the prices and do you mean the  &lt;#&gt; g,"
2741,ham,0,Are you this much buzy
2742,ham,0,Nothing. Can...
2743,spam,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
2744,ham,0,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
2745,ham,0,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
2746,ham,0,"Tick, tick, tick ... Babe"
2747,ham,0,R ü going 4 today's meeting?
2748,ham,0,K da:)how many page you want?
2749,ham,0,Ya had just now.onion roast.
2750,ham,0,Send his number and give reply tomorrow morning for why you said that to him like that ok
2751,ham,0,You said not now. No problem. When you can. Let me know.
2752,ham,0,Ok but tell me half an hr b4 u come i need 2 prepare.
2753,ham,0,Play w computer? Aiyah i tok 2 u lor?
2754,ham,0,Sat right? Okay thanks... 
2755,ham,0,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
2756,ham,0,Ok Chinese food on its way. When I get fat you're paying for my lipo.
2757,ham,0,We r outside already.
2758,ham,0,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
2759,ham,0,Yo we are watching a movie on netflix
2760,ham,0,What time. I‘m out until prob 3 or so
2761,ham,0,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
2762,ham,0,I dont thnk its a wrong calling between us
2763,ham,0,I am not sure about night menu. . . I know only about noon menu
2764,ham,0,ARR birthday today:) i wish him to get more oscar.
2765,ham,0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
2766,ham,0,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
2767,ham,0, and  picking them up from various points
2768,spam,1,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
2769,ham,0,Wow v v impressed. Have funs shopping!
2770,ham,0,I am on the way to ur home
2771,spam,1,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
2772,ham,0,No problem. Talk to you later
2773,ham,0,Then ur sis how?
2774,ham,0,Still in customer place
2775,spam,1,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
2776,ham,0,"Dude u knw also telugu..thts gud..k, gud nyt.."
2777,ham,0,We confirm eating at esplanade?
2778,ham,0,Send me your id and password
2779,ham,0,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
2780,spam,1,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
2781,ham,0,Well I might not come then...
2782,ham,0,Long after I quit. I get on only like 5 minutes a day as it is.
2783,ham,0,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
2784,ham,0,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
2785,ham,0,"Just arrived, see you in a couple days &lt;3"
2786,ham,0,"K, wat s tht incident?"
2787,ham,0,Yeah get the unlimited
2788,ham,0,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
2789,ham,0,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
2790,ham,0,Ü got wat to buy tell us then ü no need to come in again.
2791,ham,0,When you are big..| God will bring success.
2792,spam,1,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
2793,ham,0,"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """
2794,ham,0,Well there's still a bit left if you guys want to tonight
2795,ham,0,Not from this campus. Are you in the library?
2796,ham,0,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow"
2797,ham,0,How will I creep on you now? ;_;
2798,ham,0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
2799,ham,0,If I get there before you after your ten billion calls and texts so help me god
2800,ham,0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
